student_id,nombre_estudiante,grado,asignatura,docente,nota_parcial_1,nota_parcial_2,nota_final,promedio_general,periodo_evaluacion,fecha,presente,tipo_falta,tarea_id,fecha_entrega_programada,fecha_entregada,estado_entrega,cumplimiento_tareas_porcentaje,participacion_clase,interacciones_LMS,historial_reprobacion,nota_ultima_evaluacion,asistencia_porcentaje,numero_faltas_ultimos_30_dias,situacion_familiar,situacion_socioeconomica,evaluacion_emocional
54c6db1a-87eb-4eb0-83c3-2d760441d266,Jason Christian,3ro,Historia,Phillip Thomas,3.7,3.8,3.8,6.9,Trimestre 2,2025-03-27,1,,178fb7e6-bc2b-4e05-8411-c37e894055eb,2025-05-01,2025-05-01,entregada a tiempo,72,5,20,3,9.0,65.3,3,padres,t,baja
1f9f92e4-26dc-481f-a49c-2f0bc0a8b605,Katherine Gates,1ro,Lenguaje,Pamela Kelly,5.7,8.2,6.9,7.3,Trimestre 1,2025-05-11,0,injustificada,15516c7d-4a5b-442b-9846-254ce6ddc261,2025-05-02,2025-05-05,tarde,40,5,4,2,3.6,63.9,3,madre sola,t,baja
60523a14-88cb-4cea-acbf-a351707caef6,Mary Russell,1ro,Lenguaje,Crystal Robinson,5.6,7.7,6.7,5.6,Trimestre 1,2025-05-24,0,justificada,d4aeb7b3-605f-4eee-af3b-5f5c7c1db4d3,2025-06-01,2025-06-01,entregada a tiempo,64,4,9,3,4.3,70.5,0,tutor,t,media
44ddbba7-b6a2-4fcd-af77-717e8a018367,Sherry Boyd,1ro,Historia,Rebekah Valentine,7.4,5.4,6.4,9.2,Trimestre 2,2025-05-13,1,,0a78bcaf-fda1-4023-9911-5b7a5efe6020,2025-05-23,2025-05-23,entregada a tiempo,68,3,8,3,9.5,73.5,1,padre solo,t,media
c26310e3-3e81-49d9-81b1-2458da81c01e,Michael Mccarthy,3ro,Matematicas,Christopher Moses,8.4,4.9,6.7,5.9,Trimestre 3,2025-04-25,1,,a891ec9d-0583-4eb1-824f-4f1e4966b3e1,2025-04-18,2025-06-08,entregada a tiempo,99,4,13,1,4.3,66.6,6,madre sola,t,alta
efbb2a3a-431e-49d5-854f-fcce5eda092e,Frederick Ward,4to,Ciencias,Pamela Kelly,9.1,8.3,8.7,4.3,Trimestre 2,2025-05-22,1,,5a79d0fa-4a42-4e61-a6e0-11181c0eaa47,2025-05-20,2025-05-20,entregada a tiempo,60,3,14,2,9.8,96.0,6,padre solo,t,media
c24dafbb-d027-41a0-aa77-e3efab98c8be,Mark White,3ro,Matematicas,Amy Leblanc,6.2,9.4,7.8,6.1,Trimestre 1,2025-03-18,1,,9a28816b-5d72-46f5-935b-d8f9674a5ecf,2025-06-04,2025-06-04,entregada a tiempo,64,2,6,2,5.3,80.9,9,madre sola,t,alta
082c0a9d-571e-41e2-baeb-e2dc02762be3,Jimmy Richardson,5to,Lenguaje,Phillip Thomas,8.9,2.2,5.6,6.4,Trimestre 2,2025-04-22,0,justificada,16001c25-986b-4d6e-b4c0-0c4a40be5263,2025-04-21,2025-04-21,entregada a tiempo,54,2,0,2,8.7,84.5,0,tutor,t,baja
6c14e29b-e8ff-4697-aa0b-cb322cc75e84,Melissa Spencer,4to,Lenguaje,Christopher Moses,4.6,4.9,4.8,5.0,Trimestre 1,2025-03-28,1,,9398c85f-1e55-497e-b245-366dde066919,2025-04-29,2025-04-29,entregada a tiempo,81,0,10,1,5.3,77.2,5,padres,t,baja
eacf01ae-a890-466d-b503-2871f036d6f5,Victoria Watkins,2do,Matematicas,Brian English Jr.,4.2,4.3,4.2,7.6,Trimestre 2,2025-05-05,1,,fa432e50-d9f0-4bde-abe1-5422159e3437,2025-05-17,2025-05-17,entregada a tiempo,95,3,6,0,3.6,96.6,3,padre solo,t,media
859eae91-9c73-48f8-b2d6-6502b6301933,Joshua Bennett,3ro,Lenguaje,Rebekah Valentine,1.9,3.7,2.8,4.6,Trimestre 2,2025-05-18,0,injustificada,5d322a50-3f2f-4f23-800b-bca0d67e51b5,2025-05-22,2025-05-22,entregada a tiempo,47,4,3,2,4.7,97.0,10,madre sola,t,media
681dbf30-156e-410c-be06-9190fbd0c3d3,Jennifer Ruiz,4to,Matematicas,Christopher Moses,3.9,1.1,2.5,8.7,Trimestre 1,2025-04-02,0,justificada,7772d8a3-c4e2-4fab-bab2-ba1733737e77,2025-04-29,2025-06-09,entregada a tiempo,80,4,2,1,7.4,63.9,6,tutor,t,baja
1e1f7780-5f43-44bf-87b9-e8f2cfa97cd7,Ana Warren,4to,Historia,Crystal Robinson,7.6,3.6,5.6,10.0,Trimestre 3,2025-04-26,1,,6da0fac7-1c25-4cef-bd00-28e34175fcff,2025-04-24,2025-04-24,entregada a tiempo,90,5,4,2,3.0,79.1,9,tutor,t,alta
06516075-e60e-4ed7-a432-447a03abd5e2,Madison Walls,4to,Lenguaje,Christopher Moses,6.2,6.7,6.5,7.0,Trimestre 3,2025-04-21,0,injustificada,98f83901-ec4b-4eec-bc7c-524641688206,2025-04-19,2025-04-19,no entregada,59,0,1,2,4.7,72.4,2,madre sola,t,alta
a348a239-d905-4e59-8537-52190a8b365c,Whitney Young,4to,Historia,Amy Leblanc,7.1,3.8,5.4,6.6,Trimestre 1,2025-05-10,0,justificada,a0644872-b3ba-4eaa-9ee7-0284bea7e6c2,2025-06-03,2025-06-03,entregada a tiempo,69,0,2,1,7.1,98.3,6,padre solo,t,baja
98771ab0-077e-47a2-92f0-80b9bf0fc34b,Scott Chavez,3ro,Ciencias,Mark Tate,8.0,7.8,7.9,7.1,Trimestre 3,2025-05-16,0,justificada,254f8cee-4b07-44c4-91eb-783cc8b9725e,2025-05-07,2025-05-07,entregada a tiempo,52,4,14,3,9.2,73.8,9,tutor,t,alta
f3ae7a80-5af3-4567-aebb-f9e1d3752b4c,Jessica Weaver,1ro,Ciencias,Amy Leblanc,8.0,9.7,8.8,6.3,Trimestre 2,2025-04-01,0,injustificada,70a31ace-0edf-422a-b5b8-4eaf206816a3,2025-06-02,2025-06-02,entregada a tiempo,70,3,20,3,4.7,84.4,1,padre solo,t,alta
e0c8a731-f085-4d3f-b1bf-6d0ad50f990e,Michelle Morgan,5to,Lenguaje,Ryan Clarke,4.8,7.1,5.9,5.1,Trimestre 3,2025-05-04,0,justificada,d996e84b-5297-4ae3-a507-f5cde2f6fab7,2025-06-09,2025-06-09,tarde,91,4,17,2,1.0,85.1,6,padres,t,media
1378bcdc-b5b5-4ae2-b273-f22882ada7cd,Daniel Lara,4to,Ciencias,Evelyn Smith,7.1,1.5,4.3,5.8,Trimestre 2,2025-03-22,1,,905f16c7-c821-41a7-a9cd-732587d41743,2025-05-20,2025-05-20,entregada a tiempo,76,4,15,0,7.7,91.4,6,madre sola,t,baja
e45a64d4-95d7-4554-be3f-50efacd622df,Nathan Smith,5to,Matematicas,Crystal Robinson,2.5,7.0,4.8,8.5,Trimestre 3,2025-04-24,1,,d7fc8777-bec6-439c-9d3a-2f23fb6574b6,2025-04-14,2025-05-12,entregada a tiempo,70,5,4,0,2.2,99.4,1,madre sola,t,baja
21c5b3a3-977f-44e5-8c58-19c483be0580,Lauren Watson,2do,Historia,Pamela Kelly,5.4,3.7,4.6,7.8,Trimestre 2,2025-03-24,0,justificada,7a1ffc30-2e8e-4c89-851f-4ea21207a6cc,2025-04-18,2025-04-18,entregada a tiempo,63,2,7,3,1.6,80.9,2,madre sola,t,alta
7ccde080-0583-45bb-93b1-1277755092e9,Gerald Smith,1ro,Ciencias,Amy Leblanc,5.8,4.6,5.2,10.0,Trimestre 1,2025-04-03,0,justificada,59677bc6-7d0e-4907-8a82-29958d6ab6bd,2025-06-07,2025-06-07,entregada a tiempo,41,5,7,0,8.3,90.4,10,madre sola,t,alta
5f0637e3-bcdb-445f-8462-636f95df5d92,Kristen Nguyen,1ro,Ciencias,Mark Tate,5.0,7.5,6.2,7.7,Trimestre 1,2025-04-09,0,injustificada,b31aa145-f2b2-4739-af27-de4cbba78451,2025-06-04,2025-06-04,tarde,98,3,12,3,9.3,98.7,1,padres,t,media
b4e89a20-0552-4cfa-9a55-25aa7fa179e1,Mark Mueller,5to,Historia,Evelyn Smith,8.3,1.4,4.9,7.9,Trimestre 2,2025-04-01,1,,12615691-5cc4-4f3f-ab7f-f2dd2a7f67f6,2025-06-11,2025-06-11,no entregada,40,2,0,0,6.9,91.9,5,tutor,t,alta
223a5a8d-2961-4050-ac03-657cc2b7e00c,Melanie King,2do,Matematicas,Pamela Kelly,8.4,6.4,7.4,4.0,Trimestre 3,2025-03-31,0,injustificada,611f6bd7-8b7d-419b-b8e2-386cc095f6ff,2025-05-18,2025-05-20,entregada a tiempo,90,4,3,0,9.1,88.1,5,padre solo,t,alta
d83950ef-73e0-4c13-b3b6-923bc728baf2,Regina Jones,4to,Historia,Brian English Jr.,6.6,2.2,4.4,7.6,Trimestre 1,2025-06-05,1,,68f7e19c-c762-4155-a50c-fd9b83670c66,2025-04-15,2025-05-31,entregada a tiempo,86,0,3,2,8.9,91.3,0,padre solo,t,baja
72c180a7-1562-4860-8153-6c5a3f5d0698,Kristin Reyes,4to,Ingles,Amy Leblanc,2.3,3.4,2.8,9.9,Trimestre 3,2025-05-19,1,,4a662c43-0d67-41cd-a1e6-a3e4b1b1bf6c,2025-05-03,2025-05-03,entregada a tiempo,95,0,1,3,2.3,72.6,5,padres,t,alta
f112698e-9a09-4752-b3a0-6397f0c6b825,Randall Green,1ro,Ciencias,Mark Tate,2.7,10.0,6.3,9.5,Trimestre 1,2025-05-20,1,,6014927f-7d53-4268-a11d-11caf05c82e2,2025-04-16,2025-04-16,entregada a tiempo,59,3,18,1,9.7,92.6,9,padre solo,t,media
6342df20-05cf-4115-8a2c-31e5deddd4a1,Victor Hickman,5to,Historia,Amy Leblanc,4.6,6.9,5.8,6.6,Trimestre 2,2025-05-24,0,justificada,ee5557d8-38d1-450e-81b9-8783c1a104e9,2025-05-10,2025-05-10,entregada a tiempo,89,1,13,1,7.6,61.9,8,padres,t,alta
645e02e8-afc6-4479-b251-b398ec3e9529,Cassandra Miller,1ro,Ciencias,Phillip Thomas,2.1,4.5,3.3,9.9,Trimestre 1,2025-05-29,0,justificada,c397f968-4573-4e57-869d-71cbceb3648f,2025-05-03,2025-05-03,entregada a tiempo,55,4,13,1,9.9,89.0,5,tutor,t,alta
10071c61-64d8-4123-9b22-dd8c1b44c1c3,Daniel Brooks,1ro,Historia,Mark Tate,5.8,4.6,5.2,5.1,Trimestre 2,2025-06-01,0,injustificada,c88d9f8b-be82-4e2b-bc7e-d0bdcbcaa980,2025-04-24,2025-05-13,entregada a tiempo,60,1,13,1,6.6,86.7,2,padre solo,t,media
3ca5dc15-476f-47aa-a76a-5969be20c4ee,Miguel Jackson,5to,Matematicas,Ryan Clarke,8.3,9.2,8.8,6.6,Trimestre 3,2025-06-01,1,,dfe00bed-70d3-40d8-b880-81b9153316f2,2025-04-25,2025-04-25,tarde,65,2,3,3,9.3,66.4,1,padre solo,t,media
1fbdc46c-f50f-4bb1-be71-e089c3796151,Sarah Avila,4to,Historia,Christopher Moses,6.7,9.4,8.1,9.8,Trimestre 3,2025-04-25,0,justificada,82e06745-8471-4fa8-97ed-4c925c00cad0,2025-06-04,2025-06-04,entregada a tiempo,67,1,1,0,5.4,63.2,5,padre solo,t,media
351c812f-31cc-488b-893a-b57438d7b69f,Victoria Cook,5to,Historia,Mark Tate,7.5,4.2,5.8,4.7,Trimestre 2,2025-05-14,0,justificada,d4a01e7e-1957-46a7-aac6-5381f5a3ab7b,2025-05-14,2025-05-14,entregada a tiempo,41,2,0,2,5.9,67.2,4,padre solo,t,media
8e288acb-5cef-4970-8cd5-52b1357417d3,Stephanie Norris,2do,Lenguaje,Rebekah Valentine,6.3,7.9,7.1,4.4,Trimestre 1,2025-05-18,1,,32d601e4-1570-41d8-a3bd-049a850a61a0,2025-05-27,2025-05-27,tarde,55,3,17,2,2.9,89.4,9,tutor,t,alta
d65fcf16-d640-4a53-8a0f-5a0d3a4ca087,Shelly Duncan,5to,Lenguaje,Amy Leblanc,9.0,9.4,9.2,7.8,Trimestre 2,2025-03-26,1,,376c4998-ddf4-4528-9ed8-86d58cb2a9d2,2025-04-23,2025-05-05,entregada a tiempo,45,4,5,2,3.2,61.7,2,padre solo,t,media
dc4b8b2e-248c-4336-9554-3d8df4d34c51,Michelle Moreno,5to,Ciencias,Rebekah Valentine,7.6,2.9,5.2,9.6,Trimestre 2,2025-03-27,0,injustificada,bd61d8ad-df4a-4b73-9b62-261e9a7d80be,2025-04-25,2025-04-25,tarde,62,5,19,1,7.3,86.8,7,madre sola,t,baja
2771f98b-700e-4b4b-be17-f394f1b5d265,Leah Trevino,1ro,Historia,Brian English Jr.,7.2,7.5,7.3,5.8,Trimestre 3,2025-06-03,0,injustificada,9ebf910d-4965-4d09-9fdd-0abbd4358cdf,2025-04-18,2025-06-09,tarde,93,5,20,0,8.4,90.1,2,padres,t,baja
7ab3542e-e28f-4aac-885e-8fde2aa1ec22,William Hayes,3ro,Lenguaje,Christopher Moses,2.8,5.0,3.9,5.9,Trimestre 2,2025-04-06,0,injustificada,c252c7ef-2484-4c29-b33a-2c5f213362d6,2025-05-25,2025-06-04,entregada a tiempo,71,2,19,0,9.9,67.1,10,madre sola,t,baja
9b73cb0e-0e8d-473c-8d6c-380e6bb3660e,Jacob Watkins,1ro,Matematicas,Phillip Thomas,3.7,3.1,3.4,4.9,Trimestre 1,2025-03-17,0,justificada,5e20d333-8893-42c3-93ee-c1f43a942747,2025-05-06,2025-05-06,entregada a tiempo,54,0,15,2,2.8,95.0,10,padres,t,media
bf9657eb-175a-4e4a-b11c-76d1a4def94e,Caitlin Hoffman,5to,Lenguaje,Phillip Thomas,4.2,9.2,6.7,7.7,Trimestre 1,2025-05-27,0,justificada,619c1645-cedf-48ba-baa2-45ee77df7ff0,2025-04-28,2025-05-04,no entregada,70,3,18,3,8.7,69.2,4,madre sola,t,media
7a466a6b-cd58-46de-a728-51bfaf7faeb2,Hannah Martin,2do,Ciencias,Christopher Moses,1.3,4.8,3.0,8.6,Trimestre 3,2025-05-22,0,injustificada,2b044aef-4405-4440-9239-2e28e82a74e8,2025-04-26,2025-04-26,entregada a tiempo,87,5,15,3,4.9,84.0,4,padre solo,t,alta
d277d18f-33eb-4598-8acc-cd913b51f754,Patricia Evans,3ro,Ciencias,Amy Leblanc,8.3,4.9,6.6,9.7,Trimestre 1,2025-04-22,1,,df5c6d1c-0df3-4e89-b60c-99d62603c6ff,2025-04-27,2025-04-27,entregada a tiempo,95,0,16,2,9.4,98.1,6,madre sola,t,alta
8ef24959-5dc4-44d4-a884-0cb8849decab,Michelle Blackwell,4to,Ingles,Ryan Clarke,1.7,4.3,3.0,5.6,Trimestre 2,2025-05-27,0,justificada,29eaeb13-8b30-4468-95cf-14b14f991eca,2025-06-01,2025-06-01,entregada a tiempo,79,5,4,2,7.7,89.4,5,tutor,t,alta
b51868c1-0623-4f5c-b24f-55019bb929ad,Steven Goodman,1ro,Ciencias,Christopher Moses,3.3,7.2,5.2,7.4,Trimestre 3,2025-04-17,0,justificada,d8469b64-c5d4-41ec-aae9-386f95433cc0,2025-04-24,2025-05-16,tarde,65,0,14,3,1.3,80.1,7,tutor,t,baja
f937ce5f-089a-4da8-871f-2d4e3a3cf055,Kevin Martinez,5to,Ingles,Crystal Robinson,2.9,3.0,3.0,8.6,Trimestre 3,2025-06-08,1,,1be917a3-2d32-4950-a22c-e1adc2d90afc,2025-05-11,2025-05-11,entregada a tiempo,81,2,8,2,8.4,79.4,3,padres,t,baja
5eac9e44-a2a4-4896-afa0-eba9d45503f1,Natasha Navarro,3ro,Matematicas,Evelyn Smith,4.4,8.6,6.5,8.5,Trimestre 1,2025-05-23,0,justificada,bbce1375-0810-43a1-804b-e4e5142829e9,2025-05-05,2025-05-05,tarde,89,3,12,2,6.5,81.7,3,padre solo,t,baja
9c6357c5-0e3a-4551-b054-44d46bdadcf8,Sandra Rowe,2do,Matematicas,Rebekah Valentine,7.2,4.2,5.7,9.1,Trimestre 1,2025-04-02,0,justificada,25508ac9-7904-4942-9315-c140dd5535d9,2025-06-03,2025-06-03,entregada a tiempo,95,5,4,2,5.5,84.2,8,padre solo,t,baja
837c0b8d-5c53-40e5-99fb-f3e3d1d2caaf,Dawn Lawrence,2do,Lenguaje,Mark Tate,4.3,5.4,4.8,8.0,Trimestre 1,2025-03-27,1,,0787a048-f8f3-4d8d-a0cf-e8910a79b485,2025-05-07,2025-05-07,entregada a tiempo,57,5,5,1,3.5,97.2,5,padres,t,baja
88d533fa-56a2-40be-8c90-1d9d5ece369b,Thomas Blair,1ro,Ciencias,Ryan Clarke,8.8,7.8,8.3,8.0,Trimestre 1,2025-05-09,1,,04c5d847-4028-4c7e-83d0-362af85c473f,2025-04-20,2025-04-20,entregada a tiempo,45,1,18,3,8.8,73.5,9,padre solo,t,baja
e3a5f145-71b6-48c0-9dff-eadfb867508b,Brittany Werner,1ro,Historia,Amy Leblanc,7.4,1.6,4.5,7.8,Trimestre 2,2025-05-05,1,,3ae365f9-32b9-44d4-856d-562987604fb0,2025-05-22,2025-05-22,entregada a tiempo,51,5,7,3,9.1,79.7,0,madre sola,t,media
dbc985cc-7959-49ef-88c5-8c66de1128f6,Dwayne Neal,2do,Ciencias,Crystal Robinson,1.6,1.6,1.6,5.8,Trimestre 3,2025-04-25,0,justificada,40267719-ce9c-46df-938f-1dee496a4bd6,2025-05-06,2025-05-06,entregada a tiempo,95,0,6,0,7.7,64.8,6,padre solo,t,media
d6f0932b-6a65-4524-8fc6-0f02dc164fc5,Daniel Clark,2do,Historia,Evelyn Smith,1.9,9.0,5.5,8.6,Trimestre 2,2025-06-04,1,,17d293f4-3844-4e86-83da-12f134d0f6e5,2025-05-21,2025-05-21,entregada a tiempo,95,3,7,1,7.5,62.4,0,madre sola,t,media
2cea8f74-85e9-497a-a1af-cfeae4d47fbe,Christine Graves,5to,Matematicas,Mark Tate,9.6,9.2,9.4,7.2,Trimestre 3,2025-05-29,1,,4c863ad5-9b06-4615-a7bd-e0510f7f8992,2025-06-01,2025-06-14,entregada a tiempo,53,0,17,3,8.3,93.5,8,padre solo,t,baja
b14a7ef1-aa44-4b9b-a083-6c759be8dece,Alexandra Cook,2do,Matematicas,Crystal Robinson,5.1,5.2,5.2,5.6,Trimestre 3,2025-03-22,1,,d598f7bc-45d7-4388-b204-6221892b09bb,2025-05-06,2025-05-06,tarde,99,2,14,1,4.0,86.0,6,tutor,t,alta
eb2cdd15-fef3-4e1c-895e-98e6546a918f,Sheila Fischer,1ro,Ingles,Rebekah Valentine,2.3,3.8,3.0,6.2,Trimestre 3,2025-05-25,0,injustificada,07cdd0ab-f6eb-4d4b-ad9e-252d94802743,2025-04-16,2025-04-16,no entregada,74,5,8,3,1.7,61.9,4,padres,t,alta
5804ad79-5ddf-4724-b846-93b692b1d96d,Sarah Austin,1ro,Ingles,Brian English Jr.,2.5,9.4,6.0,8.9,Trimestre 1,2025-04-01,0,justificada,cff45993-2acc-47ca-84d1-17f1c6109b75,2025-05-25,2025-05-25,entregada a tiempo,90,5,20,1,3.5,93.9,8,padres,t,alta
c5eb3020-25e3-40b9-bcac-306b073e2104,James Chase,3ro,Historia,Pamela Kelly,4.7,7.0,5.8,6.7,Trimestre 3,2025-05-02,1,,cf13f007-488b-4ac2-8013-cdc9a162df67,2025-05-22,2025-05-22,tarde,95,1,3,1,1.7,62.5,10,madre sola,t,baja
a540a780-dc1b-4494-a20c-98638582990c,Edward Vasquez,3ro,Lenguaje,Phillip Thomas,1.1,8.1,4.6,7.0,Trimestre 1,2025-04-17,1,,fd6c8785-7c46-458a-9a77-e0d66633e5e9,2025-05-19,2025-05-19,entregada a tiempo,72,2,20,0,6.0,94.6,5,padres,t,media
203e3a11-d23f-4255-9d90-4b8534e1a8c4,Kelly Haley,5to,Matematicas,Mark Tate,9.7,7.4,8.6,4.2,Trimestre 2,2025-04-13,0,injustificada,15661afa-3d31-4b88-9547-2cf5e9b1550e,2025-05-05,2025-05-05,entregada a tiempo,99,1,2,0,5.0,97.1,7,madre sola,t,alta
e5518c03-6f51-4f63-85b9-f317b0393dd7,Christopher Richardson,5to,Historia,Pamela Kelly,5.5,9.0,7.2,6.9,Trimestre 2,2025-03-25,0,justificada,90c6c756-05ac-4664-b0f1-4cb01b3ba805,2025-04-19,2025-04-19,tarde,65,2,20,1,7.6,87.6,2,padre solo,t,alta
36614573-c4d4-46d9-b6ac-7c385cf9904f,Thomas Thompson,5to,Ciencias,Amy Leblanc,8.9,4.3,6.6,7.3,Trimestre 3,2025-04-26,0,injustificada,c6158d4f-37f4-4415-973c-7ff72024cab4,2025-04-30,2025-05-30,tarde,44,5,20,3,4.0,69.3,5,madre sola,t,baja
d34ef464-dead-4cb8-b293-d220aadcd0b5,Jeffrey Macias,5to,Historia,Brian English Jr.,7.8,4.3,6.0,4.0,Trimestre 3,2025-05-14,0,justificada,d4ed7df0-d00f-4664-bc5c-430040228b9c,2025-05-07,2025-05-07,entregada a tiempo,80,5,13,2,9.9,66.1,8,madre sola,t,media
ab5dede8-c6de-4658-8492-0a2cecd62f21,Jackie Johnson,2do,Matematicas,Brian English Jr.,8.3,3.5,5.9,5.7,Trimestre 2,2025-05-27,0,injustificada,67afb6a2-53e2-4d34-a2c4-2f2198403d91,2025-06-04,2025-06-12,tarde,64,1,14,3,7.4,60.9,10,madre sola,t,media
6e1d1916-573c-4545-87aa-d782f9db43e6,Kenneth Ayers,5to,Matematicas,Rebekah Valentine,3.5,8.2,5.8,8.5,Trimestre 1,2025-04-13,1,,97785dfa-45d4-4ad6-85bf-375d47fdffc9,2025-06-05,2025-06-05,entregada a tiempo,98,5,19,1,4.7,80.1,1,padre solo,t,alta
264733e8-f558-4a4a-bf29-2bf50445eddb,Sandra Rogers,5to,Historia,Phillip Thomas,9.4,5.6,7.5,9.1,Trimestre 1,2025-05-23,0,justificada,e01593e2-c828-4f07-acdc-596e40ed8954,2025-06-11,2025-06-11,entregada a tiempo,81,2,19,2,1.3,99.9,7,tutor,t,media
471a27ac-709d-48ec-89b2-24d66bd2d437,Shelly Lewis,1ro,Matematicas,Amy Leblanc,3.0,8.6,5.8,8.0,Trimestre 3,2025-03-17,0,injustificada,7dd714d3-5374-4fa9-8de6-d0f60ae8baf0,2025-06-08,2025-06-10,tarde,97,3,0,2,1.6,61.2,6,tutor,t,alta
78b0265c-25c3-4c88-8679-6616c4403719,William Duncan,3ro,Lenguaje,Rebekah Valentine,6.6,7.3,6.9,7.1,Trimestre 2,2025-04-18,1,,862c1260-242d-4a31-a0cd-c0e2315ab8a2,2025-05-31,2025-05-31,no entregada,83,2,11,3,2.1,71.2,6,madre sola,t,alta
cba48ab4-50a9-49c4-944d-ba1d5c127d92,Nicholas Stout,4to,Matematicas,Phillip Thomas,1.3,6.9,4.1,8.1,Trimestre 3,2025-06-06,1,,13aecc0e-35e5-4760-959e-7aec6cf27e59,2025-05-26,2025-05-26,entregada a tiempo,78,0,4,0,6.8,97.9,6,madre sola,t,alta
eac77e42-0ec7-4201-868b-66c3577db1ba,Robin Randolph,2do,Historia,Phillip Thomas,4.5,2.2,3.4,6.8,Trimestre 2,2025-05-17,1,,d707572c-30b6-4984-b4fc-19cdbc0125f6,2025-06-01,2025-06-01,entregada a tiempo,68,2,13,0,9.5,95.5,8,tutor,t,baja
d5e4510a-0432-4abb-8bab-9ecd2130e424,David Ochoa,5to,Matematicas,Mark Tate,2.0,5.4,3.7,7.5,Trimestre 3,2025-04-15,1,,53c5176b-f178-498a-9e57-ff782232028b,2025-06-11,2025-06-11,entregada a tiempo,61,2,12,1,5.5,62.3,5,tutor,t,baja
0d970351-54d2-4183-8b3b-cffebc9c1c67,Garrett Grimes,3ro,Ciencias,Pamela Kelly,8.6,4.8,6.7,4.6,Trimestre 2,2025-05-14,1,,c6c1f58b-a277-4816-87fd-bc727b95e99a,2025-05-07,2025-05-07,tarde,40,2,10,2,6.7,82.7,5,padre solo,t,media
76b49e39-0134-4238-87f7-86f2eab906f0,Stephen Williams,5to,Ingles,Ryan Clarke,6.6,3.5,5.0,5.2,Trimestre 1,2025-04-26,0,injustificada,129c6399-e6e9-4de6-b96b-991eb38ea08a,2025-05-08,2025-05-08,entregada a tiempo,96,4,11,3,1.9,94.3,5,padres,t,media
4aefad4a-b7c3-4ed6-99b4-caf7ffff3955,Carol Buck,2do,Matematicas,Brian English Jr.,4.8,9.3,7.1,8.5,Trimestre 3,2025-04-16,1,,dcb9da30-8025-4e50-a484-ae6c9e902821,2025-05-07,2025-05-07,entregada a tiempo,69,3,8,1,6.3,67.1,1,padre solo,t,alta
54c225f5-f887-4d45-b539-45932d31a46a,Kyle Olsen,4to,Lenguaje,Amy Leblanc,9.9,5.7,7.8,9.5,Trimestre 1,2025-04-23,0,justificada,f07fe0a0-40d2-4aea-b6cc-7473f455e283,2025-06-09,2025-06-09,entregada a tiempo,80,2,9,0,1.1,90.0,5,padres,t,media
15feb965-2597-4e5f-bc8b-c808445d15e1,Madison Robinson,2do,Historia,Rebekah Valentine,5.6,8.2,6.9,6.9,Trimestre 1,2025-06-06,0,justificada,6dee80e5-e28d-4041-aae9-27f5bf09b255,2025-06-03,2025-06-16,tarde,84,4,11,0,1.9,82.1,0,tutor,t,media
479a886f-45af-4a75-949d-7e5ee89ae62f,Laura Bryant,4to,Matematicas,Christopher Moses,1.5,2.8,2.1,4.1,Trimestre 2,2025-05-16,0,injustificada,8a4571bf-d706-40e7-9173-0de4469091ed,2025-05-21,2025-05-21,entregada a tiempo,81,4,3,2,3.2,64.8,10,tutor,t,baja
0799fd9f-8487-48cd-8d31-2e4dcd4e3ed5,Justin Young,1ro,Ciencias,Amy Leblanc,1.9,10.0,6.0,9.4,Trimestre 2,2025-04-05,1,,a4c59a5f-02b6-4d90-8901-24d8548576de,2025-04-13,2025-05-01,entregada a tiempo,90,3,9,0,7.0,82.2,5,padres,t,media
35e88619-b1a3-4251-aa87-4d7449c7f4a6,Edward Green,4to,Ingles,Pamela Kelly,8.1,9.7,8.9,7.0,Trimestre 2,2025-04-23,1,,6f6b672e-8abb-4617-a875-228ea7c93573,2025-05-27,2025-05-27,entregada a tiempo,93,4,9,1,7.3,86.5,10,madre sola,t,baja
d906c527-7fe6-4e4d-a72d-1cd983f0fd11,Michael Warren,4to,Historia,Mark Tate,9.6,5.3,7.4,9.9,Trimestre 2,2025-04-18,1,,3874c56e-6a56-4aaa-9643-3a24e2d31e11,2025-05-28,2025-05-28,tarde,96,1,12,3,6.2,92.6,6,padre solo,t,alta
248796f5-c281-476a-9ec0-c4772e2c8a20,Stephanie Murray PhD,1ro,Matematicas,Brian English Jr.,7.5,4.2,5.8,8.2,Trimestre 3,2025-03-26,1,,ece32948-9e51-420d-9057-b7b54db006e5,2025-06-02,2025-06-02,tarde,44,3,12,1,3.3,60.9,5,padres,t,alta
4ce8c4f4-9d03-47e5-a74a-c37e525dae39,Miss Kelly Hernandez,1ro,Matematicas,Rebekah Valentine,7.0,5.3,6.2,8.4,Trimestre 3,2025-04-20,1,,8c5413aa-84c3-468c-9a59-22f5f549cd13,2025-04-26,2025-06-05,tarde,57,1,17,3,5.8,64.3,7,tutor,t,alta
bb67afff-59ec-4c33-b86e-080c19a6f743,Scott Johnson,2do,Historia,Evelyn Smith,5.1,4.0,4.5,6.3,Trimestre 2,2025-06-02,1,,9487f11a-d49b-4b26-99e0-f776923fe2a4,2025-05-16,2025-05-16,entregada a tiempo,96,4,14,1,3.2,91.3,9,padres,t,baja
